epoch	train_loss	val_loss
234	6.263963757820849	6.189456710109004
235	6.191738214132921	6.356133337374087
236	6.286253515279518	6.251381026373969
237	6.24841297797437	6.32797348940814
238	6.289127934653804	6.329324686968768
239	6.279110053800187	6.391896035936144
240	6.1864874947745845	6.246926431302671
241	6.230641059155734	6.258762730492486
242	6.249648827426839	6.382140300892018
243	6.279768925792766	6.347537764796504
244	6.259767986693472	6.239795331601743
245	6.251039014672333	6.320132078947844
246	6.236131587118472	6.255001456649215
247	6.244400609214351	6.275051964653863
248	6.250831293609907	6.371111251689769
249	6.274435475187482	6.3639373779296875
250	6.300038076796621	6.251680674376311
251	6.249753322241442	6.263599713643392
252	6.244244746442111	6.269572540565774
253	6.2354416037505525	6.306479683628789
254	6.24347603995845	6.244771162668864
255	6.279884635277514	6.572427837936966
256	6.262651070108953	6.191529185683639
257	6.246866140725477	6.416091830642135
258	6.2393381775550125	6.14921075326425
259	6.246016830768225	6.249767285806161
260	6.270702164128141	6.354903662646258
261	6.248622696354704	6.206658716554995
262	6.200790981076798	6.287024286058214
263	6.215258251945928	6.2074454272234885
264	6.252673126616568	6.312593460083008
265	6.253482049366213	6.242247599142569
266	6.367172861998936	6.259051905737983
267	6.224638255137317	6.3267697934751155
268	6.240965051471062	6.333828131357829
269	6.216332772992692	6.238748850645842
270	6.23653581457318	6.3140169956065995
271	6.269884523355736	6.278311199612087
272	6.218533866810349	6.204837057325575
273	6.21128880302861	6.264163087915491
274	6.236405161191833	6.243362409097177
275	6.27382485821562	6.409063710106744
276	6.241764347508268	6.21414221657647
277	6.229509038745232	6.203438776510733
278	6.230997760340853	6.104137614921287
279	6.264471018089439	6.212998619786015
280	6.320270052495992	6.267659116674353
281	6.226043881110425	6.388871016325774
282	6.299534212868169	6.239934232499865
283	6.2270992117108035	6.265791027634232
284	6.284192908484981	6.317957701506438
285	6.157893293308762	6.258713457319471
286	6.166774551823454	6.308181886319761
287	6.211190606063267	6.205995206479673
288	6.324919529680936	6.4090926382276745
289	6.2650696961384895	6.234937279312699
290	6.238373985830343	6.425981680552165
291	6.231628899304372	6.169445761927852
292	6.265090744450407	6.286969785337095
293	6.310532192014298	6.345537574202926
294	6.308010645632474	6.289675535979094
295	6.271995171061102	6.309874852498372
296	6.206019716442756	6.275552608348705
297	6.202227583471334	6.390179951985677
298	6.2522773112890855	6.338252314814815
299	6.270541555476639	6.104693924939191
300	6.244137889934036	6.162687813794172
301	6.187636528375013	6.199443781817401
302	6.25348151854749	6.384411564579716
303	6.2231020792475285	6.389800036395037
304	6.2260740972914785	6.338036166297065
305	6.258156663966629	6.397898391441062
306	6.265789333379494	6.283474498324924
307	6.315127845080394	6.3373872792279276
308	6.321628719005945	6.229338928505227
309	6.241732763794233	6.300317958549217
310	6.2568063960885105	6.383464777911151
311	6.273887386861837	6.256022029452854
312	6.252071583046104	6.339764524389197
313	6.217213270799169	6.302288761845341
314	6.253249649731618	6.263817345654523
315	6.238236701713418	6.333121705938269
316	6.262692087101486	6.363325542873806
317	6.220796652559964	6.33187919192844
318	6.25329834110332	6.346324797029848
319	6.282024743422022	6.27693529482241
320	6.2506370499448956	6.389283003630461
321	6.251850951392695	6.316536550168638
322	6.279153823852539	6.199777038009079
323	6.241457349849197	6.229379565627487
324	6.221915906330325	6.293496661716038
325	6.24289754201781	6.342348716877125
326	6.243398891305024	6.255538640198885
327	6.306208731993189	6.228273497687446
328	6.287620584919767	6.270659764607747
329	6.211570276404327	6.355154973489267
330	6.236789847319981	6.403390601829246
331	6.257873742085583	6.42340103785197
332	6.233434173296082	6.3109048384207265
333	6.276036743847829	6.253124855182789
334	6.296909953063389	6.347280890853317
335	6.25666413667067	6.315608377809878
336	6.243163374235046	6.29043616188897
337	6.215934434027042	6.254989005901195
338	6.246616664922462	6.257557498084174
339	6.248094999565269	6.323909794842756
340	6.219785487876748	6.2978048147978605
341	6.2592032180642185	6.383015685611301
342	6.299387747386716	6.166618205882885
343	6.281729945596659	6.369605205677174
344	6.282357733204679	6.275327223318595
345	6.233675569858191	6.298064585085268
346	6.2639318367220325	6.354295059486672
347	6.244285484529891	6.375881954475686
348	6.283648769810514	6.200345127670853
349	6.262400321240695	6.303603525514956
350	6.233309399406865	6.334076598838523
351	6.224534947917147	6.338987279821326
352	6.20138274948552	6.2920995818244085
353	6.3284547328948975	6.235591182002315
354	6.285290736072469	6.271464524445711
355	6.232740847569592	6.156245319931595
356	6.281703427152814	6.213412355493616
357	6.257301892874376	6.38118478986952
358	6.240764505458328	6.21961424085829
359	6.230781919551346	6.364262086373788
360	6.243901293232756	6.311148837760642
361	6.218725204467773	6.189021869941994
362	6.270414127493805	6.315687532778139
363	6.22720919465119	6.215256426069471
364	6.220773395502342	6.28829073022913
365	6.253768538529018	6.282487798620154
366	6.254350113418867	6.2732022426746505
367	6.2549447698413205	6.3372708073368775
368	6.1678046550390855	6.31884781519572
369	6.255657573915878	6.379645736129196
370	6.258560670996612	6.16605951167919
371	6.296621502570386	6.199194819838913
372	6.260590782705343	6.345676227852151
373	6.262439511856943	6.372701538933648
374	6.362457702744682	6.280892301488806
375	6.24884344496817	6.275000996059841
376	6.316550673178907	6.233494034519902
377	6.247034414759222	6.315969025647199
378	6.2325176472933785	6.283000681135389
379	6.336394089572835	6.19948344760471
380	6.256239508682826	6.1937807047808615
381	6.2600070350575	6.2804633776346845
382	6.2362115608071385	6.205993422755489
383	6.21355000082052	6.173770198115596
384	6.237645549594231	6.285062613310637
385	6.238987558292893	6.3450747419286655
386	6.261793437993751	6.387501875559489
387	6.259871536830686	6.13824517638595
388	6.2815220176049	6.257807713967782
389	6.233534727456434	6.3421977714256
390	6.242246168964314	6.389679961734348
391	6.356918753318067	6.281258971602829
392	6.242185993014641	6.35301289735017
393	6.285056433587704	6.129370777695267
394	6.245732019532402	6.26876668576841
395	6.258453850476247	6.27428658803304
396	6.2919434106574865	6.237589076713279
397	6.2923066481104435	6.35860718621148
398	6.267347430283168	6.192564257869014
399	6.190103683831556	6.207670211791992
400	6.270100463111445	6.2213760481940374
401	6.2173463128647715	6.21269542199594
402	6.266213587994845	6.186851289537218
403	6.32051671675916	6.191369692484538
404	6.271344733688067	6.182144677197492
405	6.299433415790774	6.253667213298656
406	6.311982546212538	6.236098501417372
407	6.253968517735319	6.278157569743969
408	6.276403283173183	6.247854515358254
409	6.151952455628593	6.3699403338962135
410	6.228657479556102	6.175635214205141
411	6.261459845416951	6.309984984221281
412	6.268407232356521	6.314880000220405
413	6.227844548675249	6.332046791359231
414	6.202393108943723	6.382336475231029
415	6.291978611136383	6.426194296942817
416	6.239926032300265	6.184653264504892
417	6.222371785145886	6.145688427819146
418	6.2385185439631625	6.298093177654125
419	6.2383754703233825	6.328961337054217
420	6.267532690516058	6.259402363388626
421	6.22671677031607	6.252249134911431
422	6.252499809804952	6.247462466911033
423	6.233664930991407	6.297507056483516
424	6.271830716223087	6.346693021279794
425	6.225448711863104	6.402215569107621
426	6.215399004378408	6.299183068452058
427	6.32328288960007	6.2500766824792935
428	6.278376480318466	6.185518971195927
429	6.223917686714317	6.34299917574282
430	6.219427351681691	6.1869137198836714
431	6.236635199132955	6.427379572833026
432	6.205728274471355	6.223320254573116
433	6.230420935828731	6.239583333333333
434	6.247648567523596	6.093628459506565
435	6.199801539475063	6.298388604764585
436	6.226111992350164	6.380902043095341
437	6.229499749417575	6.394254772751419
438	6.242123990688684	6.245115827631067
439	6.297748696129277	6.304620495548955
440	6.215077485678331	6.3297110133700905
441	6.263189945580824	6.318763415018718
442	6.2007900004117	6.313463281702112
443	6.313690432962382	6.295129281503183
444	6.242813578191793	6.226118211393003
445	6.32638969511356	6.326285874402082
446	6.255332807324967	6.3546177369576915
447	6.2675752999647605	6.240559560281259
448	6.190349335940379	6.17227605537132
449	6.215731391366923	6.221680411586055
450	6.253211709688294	6.27977756217674
451	6.289211075260954	6.236830040260598
452	6.2433611401971785	6.275886270734999
453	6.232728085427914	6.347260846032037
454	6.228303495443092	6.187281679224085
455	6.315852304674545	6.1657374346697775
456	6.306247630209293	6.253255243654604
457	6.183321080117856	6.35638012709441
458	6.234324108879521	6.28887743420071
459	6.2421579585885105	6.361662458490442
460	6.209364391722769	6.215776902657968
461	6.259754257382087	6.469632378330937
462	6.284946698062825	6.282552277600324
463	6.2674003367154105	6.451745986938477
464	6.250246259401429	6.1582033899095325
465	6.250626982383008	6.266487315849021
466	6.232081053391942	6.441323951438621
467	6.260801751658602	6.288143122637713
468	6.209170480944076	6.332221331419768
469	6.274988642278707	6.384169666855423
470	6.249319665836838	6.229593488905165
471	6.258816300698046	6.253166181069833
472	6.247385452378471	6.305457256458424
473	6.2335058383221895	6.289431254069011
474	6.23507348546442	6.140341352533411
475	6.240563887470174	6.439843460365578
476	6.232785719745564	6.268779913584392
477	6.221438938716672	6.267171559510408
478	6.24161969490771	6.337325802555791
479	6.279484218021609	6.362764641090676
480	6.2189067489696	6.353902092686406
481	6.251573891009924	6.517934905158149
482	6.225804171472226	6.317361478452329
483	6.213666587505701	6.258335131186026
484	6.282266949707607	6.255454557913321
485	6.305446269377223	6.2709335221184626
486	6.212598112394225	6.342877953140824
487	6.200562432127179	6.2404064602322045
488	6.27457683491257	6.272277302212185
489	6.262600804274937	6.402998058884232
490	6.336856293228437	6.220636632707384
491	6.283527518218419	6.324894604859529
492	6.313053468488297	6.278801140961824
493	6.273393244113562	6.259930928548177
494	6.223743209299052	6.227210698304353
495	6.240252764719837	6.14480138708044
496	6.282223562024674	6.278545609226933
497	6.279373137456067	6.274228714130543
498	6.227145127530368	6.403314148938215
499	6.211237187655467	6.2566395159120916
500	6.2089112974562735	6.393291438067401
501	6.255072841104472	6.234344923937762
502	6.248126128934464	6.253651601296884
503	6.210458553062295	6.204466590174922
504	6.231676583020192	6.365183883243137
505	6.308441018158534	6.224679028546369
506	6.275433657304296	6.307648499806722
507	6.25260707567323	6.1425628662109375
508	6.308267143537414	6.192555162641737
509	6.255153543544266	6.2807061583907515
510	6.2521952683070925	6.385076840718587
511	6.24961844930109	6.396078692542182
512	6.230520351877752	6.169719201547128
513	6.213565273104973	6.278882839061596
514	6.193966267243871	6.240693834092882
515	6.246038841751386	6.255723723658809
516	6.251865436445992	6.325324023211444
517	6.258309134897196	6.186814996931288
518	6.280062990368537	6.331758463824237
519	6.17530809258515	6.163193102236147
520	6.3032588688832405	6.413937621646458
521	6.228651865473333	6.3885106510586205
522	6.20033169242571	6.385014887209292
523	6.270222758347133	6.429390253844084
524	6.2854613043227285	6.229556648819535
525	6.284561616069865	6.212931721298783
526	6.285283830930602	6.2841905664514615
527	6.270289762964788	6.323621220058865
528	6.221686615134185	6.227698591020372
529	6.275562556284778	6.268410311804877
530	6.224297055658305	6.263061770686397
531	6.292449051479124	6.184968489187735
532	6.231313066662483	6.221989278440122
533	6.2526351640809255	6.181442243081552
534	6.243102195127955	6.39774011682581
535	6.2740997638342515	6.240937939396611
536	6.272597240951826	6.2043031409934715
537	6.237617951519084	6.241437099598072
538	6.319054374155009	6.354892695391619
539	6.23342975130621	6.373345410382306
540	6.238881992843916	6.344756603240967
541	6.232475645137283	6.345607227749294
542	6.2400815576877235	6.34291610011348
543	6.255236972053096	6.216863084722449
544	6.330813493368761	6.351137108272976
545	6.248533734735453	6.213885748827899
546	6.2474708602113544	6.395065943400065
547	6.299473483607454	6.263711399502224
548	6.2985621623273165	6.320952768679018
549	6.2023600632289675	6.299462141814055
550	6.307529107579645	6.314702281245479
551	6.29924201965332	6.128753609127468
552	6.278318270197454	6.253454561586733
553	6.225085226994641	6.262928326924642
554	6.238034743183064	6.279570032049109
555	6.247137290126872	6.307548770198116
556	6.243567628680535	6.324133378488046
557	6.226573746159391	6.440744099793611
558	6.2632649259747195	6.17996178732978
559	6.287929831810717	6.25702428817749
560	6.221900107725611	6.343700126365379
561	6.2331485523367824	6.171507393872297
562	6.235226325269015	6.273682364711055
563	6.300706251612249	6.258187241024441
564	6.264877215871271	6.297351342660409
565	6.240935586533457	6.184068556185122
566	6.233659100982378	6.31180477142334
567	6.294347439172133	6.298999733395046
568	6.210675311538409	6.327344240965666
569	6.206259821945766	6.320464505089654
570	6.246093223679741	6.2440155170581955
571	6.304386309857638	6.338403631139685
572	6.256941808844513	6.2692084312438965
573	6.279415895354073	6.333538302668819
574	6.305060598085511	6.255855754569724
575	6.255902263353455	6.258077868708858
576	6.22849731625251	6.400576167636448
577	6.247531890869141	6.412263852578622
578	6.317858677990031	6.1806017381173595
579	6.248961340706304	6.168931890417029
580	6.212120024663098	6.2570107424700705
581	6.260563495024195	6.2456883854336205
582	6.261760180851199	6.406327812759964
583	6.319548327967806	6.268169844592059
584	6.295030526395114	6.242108521638094
585	6.317100947757937	6.311544948154026
586	6.220148513901909	6.416323026021321
587	6.29187836737003	6.357554471051252
588	6.319343508414502	6.220011516853615
589	6.306244814170982	6.349934083444101
590	6.293889248146201	6.238175639399776
591	6.1362661775553	6.206763656051071
592	6.254258290776667	6.376982830188893
593	6.240664387648961	6.376811257115117
594	6.247398695855771	6.216760759000425
595	6.1997735995166705	6.29383820074576
596	6.223684225442274	6.392216947343615
597	6.274921664651835	6.340796841515435
598	6.285022375718603	6.347872928336814
599	6.246319860782263	6.322509818606907
600	6.247781006795056	6.288559842992712
601	6.263669139934036	6.344878214376944
602	6.2857707941307215	6.299387507968479
603	6.293587864569898	6.321730790314851
604	6.275537490844727	6.188255963502107
605	6.184437855234686	6.370073636372884
606	6.271985067511505	6.452972111878572
607	6.215825724151899	6.360054175059001
608	6.241521403474628	6.323776015528926
609	6.2342459750625325	6.304263538784451
610	6.214880997279905	6.273502190907796
611	6.259724612505931	6.357912257865623
612	6.288782029781702	6.259051729131628
613	6.287381019232408	6.212998708089192
614	6.26705002784729	6.357944506186026
615	6.1921325404689	6.320134215884739
616	6.322531839586654	6.295106057767515
617	6.290042044981471	6.374660915798611
618	6.204778927677083	6.281167401207818
619	6.287968739023748	6.321494173120569
620	6.215823200513732	6.268846388216372
621	6.208571681436503	6.257567335058142
622	6.233237554442208	6.253262820067229
623	6.271589544584167	6.357158996440746
624	6.2468063606406155	6.304347232536033
625	6.251039469017173	6.292032294803196
626	6.2478372555858686	6.3555585719920975
627	6.240839287919818	6.312914495114927
628	6.2276124099515515	6.317263921101888
629	6.322675007694173	6.290074048218904
630	6.254557492598048	6.296011182996962
631	6.168089106397809	6.337848698651349
632	6.1246446528524725	6.216267515111853
633	6.294911847924286	6.147403681719744
634	6.211877076130993	6.301214147497107
635	6.246180336430387	6.245830624191849
636	6.245659238887283	6.3795354631212025
637	6.263558266297826	6.402087670785409
638	6.217901666209383	6.429835602089211
639	6.23628452588927	6.273438259407326
640	6.256308789523143	6.265457382908574
641	6.250555861671016	6.261665255935104
642	6.253438576212469	6.293624771965875
643	6.306477618667315	6.374158682646574
644	6.236585788007052	6.337882607071488
645	6.212432483457169	6.211377338126853
646	6.2510055146127375	6.349296940697564
647	6.257624054854771	6.322790958263256
648	6.261494024744573	6.264779037899441
649	6.289318462587753	6.155589386268899
650	6.274232338059623	6.327356108912715
651	6.249262652307187	6.361086280257614
652	6.222351011240257	6.3541304800245495
653	6.243400465767339	6.401139400623463
654	6.285569694806945	6.1919504801432295
655	6.249671432207215	6.369734481528953
656	6.23419813390048	6.239605832982947
657	6.335359442908809	6.437410690166332
658	6.260790730422398	6.304800121872513
659	6.304222934650925	6.346674177381727
660	6.270341274873266	6.2533378777680575
661	6.230622484998883	6.359253176936397
662	6.227025855262324	6.241348301922834
663	6.21542296769484	6.397029276247378
664	6.259931447370997	6.20871098836263
665	6.30329977341418	6.301411257849799
666	6.337423765434409	6.361533094335486
667	6.277881302923526	6.354908325054027
668	6.263029485378626	6.22168509165446
669	6.282287791090192	6.183848469345658
670	6.201565913434298	6.2972724349410445
671	6.26939749267866	6.260159139279966
672	6.206877465518016	6.159118440416124
673	6.306585046480286	6.239796338257967
674	6.294926535408452	6.30053695042928
675	6.256176953045827	6.240203468887894
676	6.2516207380114865	6.242877236119023
677	6.227068730120389	6.3826412977995695
678	6.224868216604556	6.151455296410455
679	6.2426984894950435	6.529623914647986
680	6.227607349179825	6.325829523581046
681	6.278991226880056	6.381798408649586
682	6.2428391789490325	6.298948641176577
683	6.237852739837934	6.2760157938356755
684	6.256354696345779	6.390675915612115
685	6.233711822977606	6.270723466519956
686	6.258954345055346	6.365986665089925
687	6.254308745546161	6.287572189613625
688	6.283129030803464	6.336189075752541
689	6.217104358493157	6.400184242813675
690	6.291485732456423	6.277895168021873
691	6.247569988358696	6.359620765403465
692	6.270756177182467	6.402579130949797
693	6.340389202225883	6.250982019636366
694	6.263328862640093	6.286055635522913
695	6.310609255196913	6.361906599115442
696	6.246489709278323	6.364729510413276
697	6.215119690265295	6.316594088519061
698	6.2419753389538455	6.339720796655725
699	6.250915104488157	6.219673403987178
700	6.279504942444135	6.324216454117386
701	6.268987025854723	6.288847481762922
702	6.301259409706548	6.310312465385154
703	6.244450164291094	6.2229851086934405
704	6.294374497431629	6.216222021314833
705	6.231951947482127	6.235079323803937
706	6.168243871544892	6.443762496665672
707	6.231265324466634	6.332070827484131
708	6.270647831682889	6.219515094050655
709	6.246937738274628	6.174749162462023
710	6.277792669692129	6.3774387571546765
711	6.313927524494675	6.437317618617305
712	6.196415770728633	6.301929685804579
713	6.20493883456824	6.336479116369177
714	6.226869587628347	6.418428438681143
715	6.19183405840172	6.306713139569318
716	6.215664854589498	6.2753297134681985
717	6.225572851468932	6.309405203218813
718	6.282881448853691	6.31902880138821
719	6.260824644340659	6.296795668425383
720	6.249836255919258	6.312219337180808
721	6.222878645051201	6.371481771822329
722	6.288650431722965	6.312776018072058
723	6.252644894258031	6.406571335262722
724	6.249926180209753	6.241985744900173
725	6.271286298643868	6.218093642482051
726	6.240518943318781	6.275168913382071
727	6.249150780012023	6.197469552357991
728	6.282004675775204	6.38886762548376
729	6.232566181218849	6.345855642248083
730	6.270943974548915	6.2951515868858055
731	6.2228154146446375	6.29439675366437
732	6.3318134073941215	6.438211140809236
733	6.317779747944958	6.305056642602991
734	6.2835232896624875	6.272846504493996
735	6.2877653409849925	6.400439597942211
736	6.230167244965175	6.369327280256483
737	6.294249255702181	6.4519536760118275
738	6.287439220356491	6.42818346729985
739	6.299140750237231	6.370820257398817
740	6.165660583748008	6.230892852500633
741	6.228437576653822	6.229454411400689
742	6.281024100645533	6.19215006298489
743	6.250895414712294	6.323034516087285
744	6.315984348081193	6.33956331676907
745	6.267628408827871	6.189934924796775
746	6.229572062222463	6.317063702477349
747	6.255840517439932	6.263610981128834
748	6.208793059834894	6.227929450847484
749	6.2616704814838915	6.219183286031087
750	6.283469708460681	6.189615108348705
751	6.225546904329984	6.231579745257342
752	6.168036420390291	6.442244829954924
753	6.248283021854904	6.302020673398618
754	6.194261141543119	6.343493744179055
755	6.256597109560697	6.3028866979810925
756	6.27854040883622	6.2461744237829135
757	6.206053194010033	6.314792421129015
758	6.23487086116143	6.294185673749006
759	6.205470971341403	6.286165908530906
760	6.213097113483357	6.316497732091833
761	6.242170131431435	6.206978992179588
762	6.270932112099989	6.341651969485813
763	6.260685992690752	6.269387015589961
764	6.233730059749675	6.348712479626691
765	6.242945342693689	6.323263115353054
766	6.274822064165799	6.219396184991907
767	6.242536063464183	6.3505415739836515
